,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
286,마포구,957363943,카페보니,4,6건,서울 마포구 독막로4길 7,마포구 합정동,영업시간&화~일 11:30 ~ 20:00&휴무일&월요일,,www.instagram.com/cafe.bonnie,#카페 #분위기좋은 #빈티지분위기 #앤틱한 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 크림치즈 아인슈페너 (HOT) 가격: 6,800++메뉴 이름: 레몬 에이드 가격: 6,500++메뉴 이름: 오과에이드 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F94531C9E4FBB4A898EF51213AA154553,126.9169996,37.54780723
287,마포구,418349110,포라운지,4.4,19건,"서울 마포구 양화로21길 37 3,4층",마포구 서교동,영업시간&매일 11:00 ~ 24:00&공휴일&11:00 ~ 24:00,02-325-3434,www.instagram.com/4lounge_cafe,#카페 #디저트카페 #루프탑있는 #핸드드립전문점 #혼술 #제로페이,"메뉴 이름: 자색 고구마라떼 가격: 5,400++메뉴 이름: 블랙밀크티 가격: 5,400++메뉴 이름: 마시멜로 초코 가격: 5,400++메뉴 이름: 패션후르츠 에이드 가격: 5,800++메뉴 이름: 그레이프민트 에이드 가격: 5,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4A74EF59F4704EFC938F29D337D2FFB3,126.9242802,37.55975308
288,마포구,1201558520,메리트리,4.5,17건,서울 마포구 성미산로29안길 17 2층,마포구 연남동,영업시간&화~일 14:00 ~ 21:00&휴무일&월요일,,www.instagram.com/cafe_meritree,#디저트카페 #디저트카페 #루프탑있는 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 가을사과 블랙티 가격: 7,000++메뉴 이름: 썸머피크닉 (ICE) 가격: 6,500++메뉴 이름: 유기농 얼그레이 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F664A50A7AC674A319C86465CCCE0BBF5,126.9231438,37.56533362
289,마포구,1969925488,메가커피 홍대입구역점,3.1,7건,서울 마포구 홍익로6길 48 1층,마포구 서교동,"영업시간&월~금 08:00 ~ 23:30&토,일 10:00 ~ 23:30",,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1D7892810FA14F0388094849EF7A203C,126.9242424,37.55620159
290,마포구,26572121,스타벅스 서교점,4.2,15건,서울 마포구 양화로 78,마포구 서교동,"영업시간&월~금 07:00 ~ 21:00&토,일 09:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",,126.9169221,37.55138736
291,마포구,1697886621,어썸마운틴,4.8,10건,서울 마포구 연희로 17 1층,마포구 서교동,영업시간&매일 11:00 ~ 22:00,,instagram.com/asomemountain,#카페 #제로페이,,,126.9264883,37.56045452
292,마포구,1351720419,투썸플레이스 홍대걷고싶은거리점,3.6,9건,서울 마포구 어울마당로 109 2~4층,마포구 서교동,"영업시간&월,화,수,목,일 08:00 ~ 02:00&금,토 00:00 ~ 24:00",02-337-7955,www.twosome.co.kr,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA9A3814C662C4A39A46F476369CFC01F,126.9226861,37.55476418
293,마포구,38392222,살롱문보우,5,2건,서울 마포구 동교로12안길 36 1층,마포구 서교동,,,instagram.com/salon.moonbow,#디저트카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1241703130,126.9143303,37.55409894
294,마포구,1715658043,힐스카페,4.2,19건,서울 마포구 토정로 28-10 4층,마포구 합정동,영업시간&매일 10:00 ~ 22:00,070-8794-7779,www.instagram.com/hillscafe.hapjeong,#카페 #루프탑있는 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2094123639,126.9142074,37.54502844
295,마포구,1148426905,마핑파,3.9,24건,서울 마포구 포은로 74 2층,마포구 망원1동,"영업시간&목~일 11:00 ~ 20:00&휴무일&월,화,수요일",02-336-1600,www.instagram.com/mapingpa,#카페 #브런치카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 라떼 가격: 5,000++메뉴 이름: 에스프레소 가격: 4,000++메뉴 이름: 카푸치노 (hot) 가격: 5,000++메뉴 이름: 플랫 화이트 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF32F57640F904D69A6BE4067F0395D2C,126.9058463,37.55382671
296,마포구,2098667283,힐링사주타로샵미라클,3.4,5건,서울 마포구 동교로38길 11 2층,마포구 연남동,영업시간&매일 13:00 ~ 22:30&휴무일&연중무휴,010-2800-7959,,#사주카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Faa2b13139e735b970ad69e540e58b22b0dbba024,126.9248859,37.56205897
297,마포구,160457612,PIT COFFEE,4.6,26건,서울 마포구 월드컵북로6길 52 1층,마포구 서교동,"영업시간&월~금 08:00 ~ 23:00&토,일 12:00 ~ 23:00&공휴일&12:00 ~ 23:00",,,#커피전문점 #로스팅전문 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 콜드브루 가격: 6,000++메뉴 이름: 밀크티 가격: 7,000++메뉴 이름: 노버터 스콘 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0F9FA8F081924806879817E881F93E2B,126.9212393,37.5590284
298,마포구,1761156720,유니르,4.7,11건,서울 마포구 동교로 256-10,마포구 연남동,영업시간&매일 10:00 ~ 23:00,010-9716-1234,www.instagram.com/cafeunir,#카페 #감성카페 #데이트코스 #분위기좋은 #칵테일바 #제로페이,"메뉴 이름: 연유라떼 가격: 6,000++메뉴 이름: 디저트 & 비스킷 가격: 7,000++메뉴 이름: 아메리카노 가격: 3,000++메뉴 이름: 카페라떼 가격: 4,000++메뉴 이름: 깔루아밀크 가격: 8,000++메뉴 이름: 베알리스밀크 가격: 8,000++메뉴 이름: 봄베이 진토닉 (소) 가격: 8,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2FC6D33A2F0A48E4A7D4CE186B0E35E8,126.925197,37.5624559
299,마포구,2136532504,코마이스케이프 홍대점,3,21건,서울 마포구 어울마당로 55-1,마포구 서교동,영업시간&매일 10:00 ~ 23:30&휴무일&연중무휴,02-336-3533,www.comaescape.co.kr,#보드카페 #100%예약제 #데이트코스 #방탈출카페 #제로페이,,,126.920847,37.55011216
300,마포구,1693906804,오버필커피,3.7,3건,서울 마포구 동교로 262-5 2층,마포구 연남동,"영업시간&화~금 12:00 ~ 21:00&토,일 12:00 ~ 22:00&휴무일&월요일",,instagram.com/overfilledcoffee,#카페 #감성카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 아몬드모카크림커피 가격: 6,500++메뉴 이름: 얼그레이 가격: 5,000++메뉴 이름: 초코 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F31EB062953F4497CBEA605D2FFE3C636,126.925575,37.56291184
301,마포구,1776037729,졸리연남,4.4,10건,서울 마포구 연희로1길 52,마포구 서교동,영업시간&월~토 11:00 ~ 22:00&일 11:00 ~ 21:00,,,#카페 #데이트코스 #분위기좋은 #브런치카페 #소개팅 #앤틱한 #점심식사 #제로페이,"메뉴 이름: 에이드 가격: 6,000++메뉴 이름: 티 가격: 5,000++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 6,000++메뉴 이름: 초코라떼 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F93C162626C3F4D748B1F3E12FCD1872C,126.9262417,37.5610493
302,마포구,1201355052,스타벅스 공덕점,3.1,15건,서울 마포구 마포대로 130,마포구 공덕동,"영업시간&월~금 07:00 ~ 19:00&토,일 09:00 ~ 18:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",,126.952989,37.5459716
303,마포구,215985076,코드케이 홍대점,5,4건,서울 마포구 와우산로 64 3층,마포구 서강동,영업시간&매일 10:00 ~ 23:00,02-332-8842,www.code-k.co.kr,#테마카페 #방탈출카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F689A1FFEEFC8499FA007BD0B385787E6,126.9232702,37.55021866
304,마포구,473871809,크림슨코크,4.3,29건,서울 마포구 동교로38길 27 2층,마포구 연남동,"영업시간&월,수,목 13:00 ~ 22:00&금,토 13:00 ~ 22:30&휴무일&화요일",070-8887-0702,,#카페 #감성카페 #디저트카페 #분위기좋은 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F65561221EF3C4F1DB9BE25E91EC971F3,126.9255769,37.56173902
305,마포구,969459474,이스케이퍼스,2.8,20건,서울 마포구 연희로1길 7 2~4층,마포구 서교동,,010-5594-5216,www.escapers.co.kr,#테마카페 #데이트코스 #방탈출카페 #보드게임카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_899106430,126.9260691,37.55956349
306,마포구,370755681,리쏘네,4,4건,서울 마포구 동교로23길 32-15 1층,마포구 서교동,,02-332-7370,,#카페 #디저트카페 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,000++메뉴 이름: 카페라떼(HOT) 가격: 4,000++메뉴 이름: 레몬 에이드 가격: 6,000++메뉴 이름: 딸기 주스 가격: 6,500++메뉴 이름: 닭가슴살 샐러드 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8D596E7B3EFC4476A8A86418291CC3A4,126.920487,37.55794417
307,마포구,1151240156,쁘띠몽드 마포중앙도서관점,4,3건,서울 마포구 성산로 128 1층,마포구 성산1동,영업시간&매일 10:00 ~ 21:00,02-336-0287,kidpetitmonde.co.kr,#키즈카페 #트램폴린카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2F8D4194C4F9464580A5DCBE70C527CB,126.9082023,37.56379606
308,마포구,567062872,커피하우스마이샤,4.9,52건,서울 마포구 포은로 52 1층,마포구 합정동,"영업시간&화~목 11:00 ~ 22:30&금,토 11:00 ~ 24:00&일 11:00 ~ 21:00&휴무일&월요일",,instagram.com/maisha_coffee,#커피전문점 #로스팅전문 #앤틱한 #핸드드립전문점 #제로페이,"메뉴 이름: 카페 크레미나 가격: 7,000++메뉴 이름: 넬드립, 융드립 가격: 7,000++메뉴 이름: 핸드드립 가격: 6,000++메뉴 이름: 사과나무 장작로스팅, 숯불배전 가격: 9,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1502943476,126.9069613,37.55206567
309,마포구,345482787,쥬마뺄,4.2,26건,서울 마포구 와우산로37길 42 2층,마포구 서교동,영업시간&수~일 12:00 ~ 21:00,02-332-9011,www.instagram.com/jemappellekorea,#디저트카페 #데이트코스 #디저트카페 #분위기좋은 #핸드드립전문점 #제로페이,"메뉴 이름: 핸드드립 까페(hot) 가격: 5,000++메뉴 이름: 마리아쥬프레르 티(hot) 가격: 7,000++메뉴 이름: 마차라떼(hot) 가격: 7,000++메뉴 이름: 딸기라떼 가격: 7,500++메뉴 이름: 산딸기쥬스 가격: 8,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAF64212923A8478F844B157D93CC66D2,126.9287391,37.55678794
310,마포구,433396165,브론시스,4,22건,서울 마포구 연희로1길 57,마포구 연남동,영업시간&월~토 12:30 ~ 22:00&일 13:00 ~ 22:00,02-325-2788,www.instagram.com/cafebronsis,#디저트카페 #데이트코스 #디저트카페 #분위기좋은 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 브론시스 커피 가격: 7,000++메뉴 이름: Coconut Coffee milk (CCM) 가격: 6,500++메뉴 이름: 레몬 크림치즈 타르트 가격: 6,900++메뉴 이름: 자몽 크림치즈 타르트 가격: 6,900++메뉴 이름: 청포도 크림치즈 타르트 가격: 6,900++메뉴 이름: 블루베리 크림치즈 타르트 가격: 6,900++메뉴 이름: 딸기 크림치즈 타르트 가격: 6,900++메뉴 이름: 크림치즈 브라우니 가격: 6,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F66D7764461E24DA3B73978A1B46E45E7,126.92636,37.56140248
311,마포구,1779631379,곰작,4.5,2건,서울 마포구 와우산로 140 1층 103호,마포구 서강동,,,,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F50C1EB92F5FE45AFB7413CD7A94FBF8A,126.9291728,37.5538156
312,마포구,1709958336,정항우케익 서울연남점,3.9,8건,서울 마포구 동교로29길 48,마포구 연남동,영업시간&매일 10:00 ~ 21:00&휴무일&연중무휴,1811-7359,,#디저트카페 #데이트코스 #디저트카페,"메뉴 이름: Americano 가격: 3,000++메뉴 이름: Caffe Latte 가격: 3,500++메뉴 이름: Earl Grey 가격: 3,500++메뉴 이름: 레드벨벳 마루롤 가격: 3,000++메뉴 이름: 블루베리 마루롤 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2F9BC459BCB549BA88352C170BA68987,126.9227763,37.56251737
313,마포구,404797524,카페 어싸이드,4.5,4건,서울 마포구 신촌로2안길 35 1층,마포구 서교동,영업시간&매일 11:00 ~ 20:00,0507-1350-8045,,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F3724FBE1325B4AE188B011F7A43CA153,126.9290485,37.55703731
314,마포구,26533358,라헨느,3.5,13건,서울 마포구 동교로46길 24-5 1층,마포구 연남동,"영업시간&월,화,수,금 16:00 ~ 22:00&토,일 14:00 ~ 22:00&휴무일&목요일",,,#테마카페 #공주풍 #데이트코스 #분위기좋은 #앤틱한 #이색카페 #제로페이,"메뉴 이름: 연유비엔나 커피 가격: 6,500++메뉴 이름: 라헨느 밀크티 가격: 7,500++메뉴 이름: 산딸기 에이드 가격: 6,500++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F22335A4B54FF9E4402,126.9260427,37.56209163
315,마포구,2090334421,오바도즈,3.8,11건,서울 마포구 독막로9길 3-4,마포구 서교동,영업시간&월~토 12:00 ~ 22:30 일 12:00 ~ 21:30,02-326-3366,www.instagram.com/coffee_ovadoz,#카페 #감성카페 #제로페이,"메뉴 이름: 얼그레이 가격: 5,500++메뉴 이름: 레몬에이드 가격: 6,000++메뉴 이름: 티라미수 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3AF0EFF906144E9885E48495B91A0923,126.9194098,37.54876435
316,마포구,27416913,스타벅스 서교동사거리,4.7,18건,서울 마포구 양화로 105,마포구 서교동,"영업시간&월~금 07:30 ~ 21:00&토,일 09:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2772253A56A6A1ED2A,126.918577,37.55341345
317,마포구,1422445769,홍콩다방 홍대점,4.4,5건,서울 마포구 와우산로21길 14,마포구 서교동,영업시간&화~토 11:00 ~ 22:00&일 14:00 ~ 22:00&휴무일&월요일,070-8873-5310,,#카페 #디저트카페 #이색카페 #제로페이,"메뉴 이름: 이코노미클래스 가격: 13,500++메뉴 이름: 비즈니스 클래스 가격: 16,500++메뉴 이름: 퍼스트클래스 가격: 21,000&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB5A242076C44EC78E4426BAE5D8C29D,126.9231776,37.55250871
318,마포구,27494166,소셜팩토리 홍대1호점,3,2건,서울 마포구 와우산로21길 19-19,마포구 서교동,영업시간&매일 10:00 ~ 23:00&휴무일&연중무휴,02-323-9580,www.facebook.com/socialfactory.hongdae,#북카페 #데이트코스 #보드게임카페 #북카페 #스터디카페 #이색카페 #캠핑느낌나는,,,126.9226503,37.55151465
